ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-08-17 18:15,1662,Eenie Meenie,Sean Kingston,Eenie Meenie,spotify:track:4vVTI94F9uJ8lHNDWKv0i2,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692296156,FALSE
2023-08-17 18:18,141805,STAY (with Justin Bieber),The Kid LAROI,F*CK LOVE 3+: OVER YOU,spotify:track:567e29TDzLwZwfDuEpGTwo,fwdbtn,trackdone,TRUE,FALSE,FALSE,1692296158,FALSE
2023-08-17 18:18,15279,"Genius (feat. Sia, Diplo, and Labrinth)",Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD",spotify:track:4xigPf2sigSPmuFH3qCelB,trackdone,fwdbtn,TRUE,TRUE,FALSE,1692296287,FALSE
2023-08-17 18:18,1143,In Da Club,50 Cent,Get Rich Or Die Tryin',spotify:track:7iL6o9tox1zgHpKUfh9vuC,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692296304,FALSE
2023-08-17 18:18,23,Boyfriend,Justin Bieber,Believe,spotify:track:3UGIZ8qcrMTwzLbx6Kttqt,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692296305,FALSE
2023-08-17 18:18,896,Alors on danse - Radio Edit,Stromae,Cheese,spotify:track:2GYHyAoLWpkxLVa4oYTVko,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692296306,FALSE
2023-08-17 18:18,1312,Jawani,Arjan Dhillon,Jawani,spotify:track:1WOz8NwADXFxRADQFVftxp,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692296308,FALSE
2023-08-17 18:21,200666,Hey Girl,Imran Khan,Hey Girl,spotify:track:4xVrSZvvw9PlJSg5ZQ6x4w,fwdbtn,trackdone,TRUE,FALSE,FALSE,1692296309,FALSE
2023-08-17 18:25,214533,Around the World (La La La La La) - Radio Version,A Touch Of Class,Planet Pop,spotify:track:7CvOnbFdnIoXMQ4eFCo5lB,trackdone,trackdone,TRUE,FALSE,FALSE,1692296497,FALSE
2023-08-17 18:28,229480,Red Nation,The Game,The R.E.D. Album,spotify:track:2sYUGgzQfHQ6lOWzbrny8Z,trackdone,trackdone,TRUE,FALSE,FALSE,1692296700,FALSE
2023-08-17 18:31,179573,The Imperial March (Darth Vader's Theme),John Williams,Star Wars: The Empire Strikes Back,spotify:track:2bw4WgXyXP90hIex7ur58y,trackdone,trackdone,TRUE,FALSE,FALSE,1692296917,FALSE
2023-08-17 18:34,165264,Bones,Imagine Dragons,Bones,spotify:track:0HqZX76SFLDz2aW8aiqi7G,trackdone,trackdone,TRUE,FALSE,FALSE,1692297085,FALSE
2023-08-17 18:35,113583,Hey Baby (Drop It to the Floor) (feat. T-Pain),Pitbull,Planet Pit (Deluxe Version),spotify:track:3rfhI32Il2hVRKDkuGeeen,trackdone,fwdbtn,TRUE,TRUE,FALSE,1692297238,FALSE
2023-08-17 18:38,166211,Panjeba,Jasmine Sandlas,Panjeba,spotify:track:5ENQkLxbx4lWvsQNxCGxkb,fwdbtn,trackdone,TRUE,FALSE,FALSE,1692297353,FALSE
2023-08-17 18:38,10059,"Freed From Desire - prod. Molella, Phil Jay",Gala,Come Into My Life (The Album),spotify:track:3u5N55tHf7hXATSQrjBh2q,trackdone,fwdbtn,TRUE,TRUE,FALSE,1692297506,FALSE
2023-08-17 18:38,1154,Holiday,Garry Sandhu,Adhi Tape,spotify:track:4DEQBh3b9wEtcjGWfbpngQ,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692297517,FALSE
2023-08-17 18:38,927,Chasing The Sun,The Wanted,The Wanted,spotify:track:4b4c0oH7PtrPsI86drzgFs,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692297519,FALSE
2023-08-17 18:38,1661,Drag Me Down,One Direction,Made In The A.M.,spotify:track:2K87XMYnUMqLcX3zvtAF4G,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692297520,FALSE
2023-08-17 18:38,865,Na Ja,Pav Dharia,Na Ja,spotify:track:32LKwbmh6yVsWoRRF8DIvf,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692297522,FALSE
2023-08-17 18:41,179120,The Way I Are,Timbaland,Shock Value,spotify:track:2bLqfJjuC5syrsgDsZfGmn,fwdbtn,trackdone,TRUE,FALSE,FALSE,1692297523,FALSE
2023-08-17 18:44,180040,OJOS FERRARI,KAROL G,MAÑANA SERÁ BONITO,spotify:track:5yAIrkplUEpMNeojW8Q30o,trackdone,trackdone,TRUE,FALSE,FALSE,1692297690,FALSE
2023-08-17 18:47,192440,Tambourine,Eve,Tambourine,spotify:track:1U16aNzvnlfARgjWXjKmQj,trackdone,trackdone,TRUE,FALSE,FALSE,1692297858,FALSE
2023-08-17 18:48,73845,WATATI (feat. Aldo Ranks) [From Barbie The Album],KAROL G,WATATI (feat. Aldo Ranks) [From Barbie The Album],spotify:track:6MZi5j60L80SZLBxN0bv8s,trackdone,fwdbtn,TRUE,TRUE,FALSE,1692298038,FALSE
2023-08-17 18:48,1360,Super Shy,NewJeans,NewJeans 'Super Shy',spotify:track:5sdQOyqq2IDhvmx2lHOpwd,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692298113,FALSE
2023-08-17 18:50,140152,Afterhours,Bir,Afterhours,spotify:track:7o1SDLghDwMc4OW3rKakVt,fwdbtn,trackdone,TRUE,FALSE,FALSE,1692298115,FALSE
2023-08-17 18:54,215466,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd,Popular,spotify:track:6WzRpISELf3YglGAh7TXcG,trackdone,trackdone,TRUE,FALSE,FALSE,1692298242,FALSE
2023-08-17 19:00,121500,(It Goes Like) Nanana - Edit,Peggy Gou,(It Goes Like) Nanana,spotify:track:23RoR84KodL5HWvUTneQ1w,trackdone,endplay,TRUE,TRUE,FALSE,1692298445,FALSE
2023-08-17 19:00,5027,Yahama,Shree Brar,Yahama,spotify:track:7LRjHl0VGhTWe434DEJET5,playbtn,endplay,TRUE,TRUE,FALSE,1692298842,FALSE
2023-08-17 19:00,7604,Bachke Bachke (feat. Yarah),Karan Aujla,Making Memories,spotify:track:2uWZ7EGddFlA1DJ3Rzzvs2,clickrow,endplay,TRUE,TRUE,FALSE,1692298847,FALSE
2023-08-17 19:01,10293,Mi Amor,Sharn,Mi Amor,spotify:track:24MMjyA3NLqCsDJfsn51eg,clickrow,endplay,TRUE,TRUE,FALSE,1692298856,FALSE
2023-08-17 19:01,3987,Check It Out,Parmish Verma,Check It Out,spotify:track:4VosVUajzm6nzGlSb6nP3L,clickrow,endplay,TRUE,TRUE,FALSE,1692298867,FALSE
2023-08-17 19:01,0,Rubicon Drill,Laddi Chahal,Forever,spotify:track:03yKEFruN3BS2coglBtt2N,clickrow,endplay,TRUE,TRUE,FALSE,1692298872,FALSE
2023-08-17 19:03,160664,Sleepless,AP Dhillon,Sleepless,spotify:track:6TJ8etbh8uFFLuVbLj25lz,clickrow,trackdone,TRUE,FALSE,FALSE,1692298873,FALSE
2023-08-17 19:06,199644,Tape 2,Arjan Dhillon,Saroor,spotify:track:1GNvVQnt5tR87lmhwl0yaN,trackdone,trackdone,TRUE,FALSE,FALSE,1692299021,FALSE
2023-08-17 19:09,132545,Distance Love,Zehr Vibe,Distance Love,spotify:track:55nRhkhe7ckZhazYrv6ZOX,trackdone,fwdbtn,TRUE,TRUE,FALSE,1692299209,FALSE
2023-08-17 19:12,209230,These Days (feat. Bohemia),Sidhu Moose Wala,Moosetape,spotify:track:2zQE8TE5BQDJA11ggnope9,fwdbtn,trackdone,TRUE,FALSE,FALSE,1692299342,FALSE
2023-08-17 19:14,156292,Sleepless,AP Dhillon,Sleepless,spotify:track:6TJ8etbh8uFFLuVbLj25lz,trackdone,trackdone,TRUE,FALSE,FALSE,1692299538,FALSE
2023-08-17 19:16,110173,TERE TE,AP Dhillon,HIDDEN GEMS,spotify:track:6TClJ8jXi3OBV7gcrU3jx5,trackdone,trackdone,TRUE,FALSE,FALSE,1692299683,FALSE
2023-08-17 19:16,4886,Lemonade,Diljit Dosanjh,Drive Thru,spotify:track:3ZGJhN4unVspOqpwGvUL2W,trackdone,fwdbtn,TRUE,TRUE,FALSE,1692299785,FALSE
2023-08-17 19:16,741,Obsessed,Riar Saab,Obsessed,spotify:track:6Z4rRhYZVQsYKmrxD40tru,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692299791,FALSE
2023-08-17 19:16,1183,Hirni,Navaan Sandhu,Hirni,spotify:track:4iaTqbw53RAltrfRTBGk7n,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692299793,FALSE
2023-08-17 19:16,0,Ilzaam,Arjan Dhillon,Saroor,spotify:track:0orOI8nTid7fxPvWIx1tKP,fwdbtn,backbtn,TRUE,TRUE,FALSE,1692299794,FALSE
2023-08-17 19:16,19503,Hirni,Navaan Sandhu,Hirni,spotify:track:4iaTqbw53RAltrfRTBGk7n,backbtn,fwdbtn,TRUE,TRUE,FALSE,1692299795,FALSE
2023-08-17 19:17,62151,Ilzaam,Arjan Dhillon,Saroor,spotify:track:0orOI8nTid7fxPvWIx1tKP,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692299815,FALSE
2023-08-17 19:20,148490,Salute,Arjan Dhillon,Salute,spotify:track:0w2wUGseVPOTjYVp3ZbBlf,fwdbtn,trackdone,TRUE,FALSE,FALSE,1692299878,FALSE
2023-08-17 19:23,195000,Tu Te Sharab,Jordan Sandhu,Tu Te Sharab,spotify:track:5aVuu233cUXaz2899s8fT9,trackdone,trackdone,TRUE,FALSE,FALSE,1692300014,FALSE
2023-08-17 19:26,175999,White Brown Black,Avvy Sra,White Brown Black,spotify:track:3nKQrVVlwbAQSnFbgZWdN0,trackdone,trackdone,TRUE,FALSE,FALSE,1692300197,FALSE
2023-08-17 19:29,183169,Born to Shine,Diljit Dosanjh,G.O.A.T.,spotify:track:4XxfOvudrnBRdlgzEaq1sd,trackdone,fwdbtn,TRUE,TRUE,FALSE,1692300361,FALSE
2023-08-17 19:30,63756,Clash,Diljit Dosanjh,G.O.A.T.,spotify:track:7krGSbOnw13S7tIpgVEWAo,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692300545,FALSE
2023-08-17 19:30,1147,Everybody Hurts,Sidhu Moose Wala,No Name,spotify:track:1w3exvIgbRFV2ijf6qyWm8,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692300609,FALSE
2023-08-17 19:33,215333,25-25,Arjan Dhillon,Jalwa,spotify:track:4aObqXLku7XQqfVQ8azYGo,fwdbtn,trackdone,TRUE,FALSE,FALSE,1692300611,FALSE
2023-08-17 19:36,148858,Fully Loaded,Tegi Pannu,Fully Loaded,spotify:track:5zUPoHkgqAr1XwTMNzNtGs,trackdone,trackdone,TRUE,FALSE,FALSE,1692300813,FALSE
2023-08-17 19:37,91459,MAJHE AALE,AP Dhillon,HIDDEN GEMS,spotify:track:5eN1nmOe9R29OBL6soTJov,trackdone,trackdone,TRUE,FALSE,FALSE,1692300950,FALSE
2023-08-17 19:40,170491,Naam Sunuga,Khan Bhaini,Naam Sunuga,spotify:track:2DnRbGR0JIKLERKI8IGcoL,trackdone,unexpected-exit-while-paused,TRUE,FALSE,FALSE,1692301030,FALSE
2023-08-18 05:51,220078,"Duppata (From ""Jugjugg Jeeyo"")",Diesby,"Duppata (From ""Jugjugg Jeeyo"")",spotify:track:21lXuRmGGu3Dmh8MN77cXM,clickrow,trackdone,TRUE,FALSE,FALSE,1692338509,FALSE
2023-08-18 05:52,70394,52 Bars,Karan Aujla,Four You,spotify:track:6rFckZb1cuJYzsZiGHgqks,trackdone,fwdbtn,TRUE,TRUE,FALSE,1692338729,FALSE
2023-08-18 05:54,105104,Chal Bombay,DIVINE,Kohinoor,spotify:track:6AooRgSRDzbCYL4NZ4RCjU,fwdbtn,endplay,TRUE,TRUE,FALSE,1692338801,FALSE
2023-08-18 05:58,206857,Birthday,Kaka WRLD,Birthday,spotify:track:0Jr79mEiMWxN9EdWisUPBx,clickrow,trackdone,FALSE,FALSE,FALSE,1692338906,FALSE
2023-08-18 06:14,177246,18 Lakh,Raj Mawar,18 Lakh,spotify:track:4rz26F2pzUAa8IC8Y0XOTQ,trackdone,trackdone,FALSE,FALSE,FALSE,1692339103,FALSE
2023-08-18 06:14,14192,Bhartaar,Sumit Goswami,Bhartaar,spotify:track:619KLCrdV2Ujl7rQKAzc5o,trackdone,fwdbtn,FALSE,TRUE,FALSE,1692339268,FALSE
2023-08-18 06:16,125935,Dj Pe Matkungi,Pranjal Dahiya,Dj Pe Matkungi,spotify:track:62Sl1b07H4KK6fePMMsouP,fwdbtn,trackdone,FALSE,FALSE,FALSE,1692339284,FALSE
2023-08-18 06:19,176580,Gunday,Naveen Chaudhary,Gunday,spotify:track:0HdMNvCZPuUWgyv3PSES4V,trackdone,trackdone,FALSE,FALSE,FALSE,1692339397,FALSE
2023-08-18 06:22,188653,Fortuner,Vikram Sarkar,Fortuner,spotify:track:6uPYvyMu6NTHVE8QU0aAdU,trackdone,trackdone,FALSE,FALSE,FALSE,1692339562,FALSE
2023-08-18 06:26,130193,Tuition Badmashi Kaa,Manisha Sharma,Tuition Badmashi Kaa,spotify:track:6pMiLxGgYk2TiT0H3E1huf,trackdone,fwdbtn,FALSE,TRUE,FALSE,1692339739,FALSE
2023-08-18 06:29,191278,Gaadi Paache Gaadi,Amanraj Gill,Gaadi Paache Gaadi,spotify:track:3Ru0bUUHpWWGJNEYNIVtHY,fwdbtn,trackdone,FALSE,FALSE,FALSE,1692339966,FALSE
2023-08-18 06:30,38607,Bandook Ma Goli,Masoom Sharma,Bandook Ma Goli,spotify:track:0VYiHVAD1giX4DkswA6Lf7,trackdone,fwdbtn,FALSE,TRUE,FALSE,1692340144,FALSE
2023-08-18 06:33,194418,Ishqam,Mika Singh,Ishqam,spotify:track:7FcQRdlqMvAKmQH1SXCk1s,fwdbtn,trackdone,FALSE,FALSE,FALSE,1692340245,FALSE
2023-08-18 06:36,176266,Dance With You - Original Version,Rishi Rich,Me Against Myself,spotify:track:3vwp8b7pKnqbxdfnGF63Bf,trackdone,trackdone,FALSE,FALSE,FALSE,1692340428,FALSE
2023-08-18 06:37,62621,Trending Nakhra,Amrit Maan,Trending Nakhra,spotify:track:42NUrjx6cy23vTp2JyUawT,trackdone,fwdbtn,FALSE,TRUE,FALSE,1692340592,FALSE
2023-08-18 06:40,143241,Daka,Diljit Dosanjh,Ishq Ho Gaya,spotify:track:61bVQzYekwC8f4OC9EdRpS,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340655,FALSE
2023-08-18 06:42,139082,"The Punjaabban Song (From ""Jugjugg Jeeyo"")",Tanishk Bagchi,"The Punjaabban Song (From ""Jugjugg Jeeyo"")",spotify:track:1XSSm7oKOzNE8oUapjIRWV,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340800,FALSE
2023-08-18 06:42,19248,Dhol Jageero Da,Panjabi MC,Dhol Jageero Da,spotify:track:3THyCpywXqlelZEERK2RlO,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340939,FALSE
2023-08-18 06:42,1287,She On It,Ezu,En Route,spotify:track:0lg3HsmhSPjmLS4njXbdug,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340959,FALSE
2023-08-18 06:42,862,Kabza,Babbu Maan,Saaun Di Jhadi,spotify:track:0Pdyh8KpajPH3pdnOksgGF,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340960,FALSE
2023-08-18 06:42,1556,Twist,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:7gl8XJ8EmiObfSFppTATt6,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340962,FALSE
2023-08-18 06:42,1515,Alrhaan Kuaariaan,Diljit Dosanjh,Smile,spotify:track:6wVYhlmBinmw8SaF9PGsWo,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340964,FALSE
2023-08-18 06:42,1297,Tera Yaar Bolda,Surjit Bindrakhia,The King (Greatest Hits),spotify:track:6y5UeildEI5X0SaVXzQ6AU,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340967,FALSE
2023-08-18 06:42,846,Sohne Lagde,Sidhu Moose Wala,Sohne Lagde,spotify:track:0ydyIEJ02X3kcZ6Bop6sHO,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340969,FALSE
2023-08-18 06:42,1347,Wo Ajnabee,Mithoon,The Train,spotify:track:0ZNg3I2kga2XnqKp1Y9PeZ,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340970,FALSE
2023-08-18 06:45,156533,Nakhreya Mari,DJ Sanj,American Desi 2,spotify:track:5ysIp2rJDfWkXVsYAMisa9,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692340972,FALSE
2023-08-18 06:45,755,Mere Naseeb Mein,Prem & Hardeep,Baby H Mere Naseeb .....Remix,spotify:track:5HpQ2SuB4EWkEvUhNYh75t,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692341129,FALSE
2023-08-18 06:45,887,18 Lakh,Raj Mawar,18 Lakh,spotify:track:4rz26F2pzUAa8IC8Y0XOTQ,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692341133,FALSE
2023-08-18 06:46,556,Bhartaar,Sumit Goswami,Bhartaar,spotify:track:619KLCrdV2Ujl7rQKAzc5o,fwdbtn,endplay,FALSE,TRUE,FALSE,1692341133,FALSE
2023-08-18 06:53,246066,Teri Baaton,Raghav,Storyteller,spotify:track:7BgYR9r202eRYKMgCtebII,clickrow,trackdone,TRUE,FALSE,FALSE,1692341182,FALSE
2023-08-18 07:03,247000,Desperado,Raghav,Desperado,spotify:track:0OsuHhPPArdFzJGuIAacnN,trackdone,endplay,TRUE,TRUE,FALSE,1692341629,FALSE
2023-08-18 07:14,274038,Kishore Kumar Speaks And O Mere Dil Ke Chain (Film - Mere Jeevan Saathi),Kishore Kumar,"Baarishein, Chai Aur Kishore",spotify:track:6DWfITTnKLZVGD75Y0zeFh,playbtn,trackdone,FALSE,FALSE,FALSE,1692342266,FALSE
2023-08-18 07:14,15416,Aap Ki Ankhon Mein Kuch,Kishore Kumar,Remembering Lata Mangeshkar,spotify:track:5eXQg2Yo950kTJThZwqfpz,trackdone,fwdbtn,FALSE,TRUE,FALSE,1692342859,FALSE
2023-08-18 07:14,13850,Commentry Tabassum And Humen Tumse Pyar Kitna,Tabassum,Flash Back - Kishore Kumar With Tabassum,spotify:track:0whjGr7gU3X93lNTpLQhys,fwdbtn,endplay,FALSE,TRUE,FALSE,1692342876,FALSE
2023-08-18 07:20,320000,Neele Neele Ambar Par - Male Version,Kalyanji-Anandji,Kalaakaar (Original Motion Picture Soundtrack),spotify:track:02zPo0Dt0R4TTFY5zLJZnK,clickrow,endplay,TRUE,TRUE,FALSE,1692342890,FALSE
2023-08-18 07:25,302210,Kiya Kiya,Anand Raj Anand,Welcome,spotify:track:0YCPCY9WhQFMFtoSpj6dhL,trackdone,trackdone,FALSE,FALSE,FALSE,1692343211,FALSE
2023-08-18 07:28,224444,Love Dose,Yo Yo Honey Singh,Desi Kalakaar,spotify:track:1QZRCi2Z1DQQaR6bGAzhtN,trackdone,trackdone,FALSE,FALSE,FALSE,1692343501,FALSE
2023-08-18 07:30,110753,Taal Se Taal - Western Version,Sukhwinder Singh,Taal,spotify:track:5zjFsuLrTM5sp6coribhCa,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1692343713,FALSE
2023-08-18 11:11,9025,Taal Se Taal - Western Version,Sukhwinder Singh,Taal,spotify:track:5zjFsuLrTM5sp6coribhCa,appload,fwdbtn,FALSE,TRUE,FALSE,1692356984,FALSE
2023-08-18 11:12,12086,Yeh Sham Mastani,Kishore Kumar,Kati Patang,spotify:track:6UeEm5XPsleVD85kNHCu1n,fwdbtn,backbtn,FALSE,TRUE,FALSE,1692357113,FALSE
2023-08-18 11:12,740,Taal Se Taal - Western Version,Sukhwinder Singh,Taal,spotify:track:5zjFsuLrTM5sp6coribhCa,backbtn,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1692357126,FALSE
2023-08-18 11:13,8215,Neele Neele Ambar Par - Male Version,Kalyanji-Anandji,Kalaakaar (Original Motion Picture Soundtrack),spotify:track:02zPo0Dt0R4TTFY5zLJZnK,clickrow,endplay,TRUE,TRUE,FALSE,1692357184,FALSE
2023-08-18 11:15,122960,Chorni,DIVINE,Chorni,spotify:track:3GEiVoaUXq468gfYs2EPfh,clickrow,unexpected-exit-while-paused,TRUE,FALSE,FALSE,1692357193,FALSE
2023-08-18 13:58,44641,Chorni,DIVINE,Chorni,spotify:track:3GEiVoaUXq468gfYs2EPfh,appload,endplay,TRUE,TRUE,FALSE,1692367038,FALSE
2023-08-18 13:58,1180,Kaam 25 - Sacred Games,DIVINE,Kaam 25,spotify:track:6Kynli1iHBqJRWUCohcV9h,trackdone,endplay,FALSE,TRUE,FALSE,1692367098,FALSE
2023-08-18 14:01,216026,Kina Chir,The PropheC,The Lifestyle,spotify:track:6XPmY4hIb1RGRyNuq0UBsl,clickrow,trackdone,FALSE,FALSE,FALSE,1692367100,FALSE
2023-08-18 14:04,175714,Freestyle,Jordan Sandhu,FAME,spotify:track:7rlulUEMn27TLbdHpNPugE,trackdone,trackdone,FALSE,FALSE,FALSE,1692367305,FALSE
2023-08-18 14:05,66365,Insane,AP Dhillon,Insane,spotify:track:3UhmuWcFaLS3AO3kI9ynQ2,trackdone,endplay,FALSE,TRUE,FALSE,1692367469,FALSE
2023-08-18 14:10,224146,Pasoori,Shae Gill,Pasoori,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,clickrow,trackdone,FALSE,FALSE,FALSE,1692367537,FALSE
2023-08-18 14:13,226802,Kana Yaari,Kaifi Khalil,Kana Yaari,spotify:track:7MTUN4bpk7Im3Sxz9oCULf,trackdone,trackdone,FALSE,FALSE,FALSE,1692367799,FALSE
2023-08-18 14:15,124639,Dil Nu,AP Dhillon,Two Hearts Never Break The Same,spotify:track:7AsG1F1eMWd17RYan8M3Wm,trackdone,endplay,FALSE,TRUE,FALSE,1692368014,FALSE
2023-08-18 14:15,2324,Ajab Si,KK,Om Shanti Om,spotify:track:5FXMRdJjKq1BIX4e8Eg9mK,playbtn,fwdbtn,FALSE,TRUE,FALSE,1692368140,FALSE
2023-08-18 14:15,477,O Re Piya,Salim–Sulaiman,Aaja Nachle,spotify:track:7cWnks0lsRtpAi87COOiXK,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692368143,FALSE
2023-08-18 14:15,401,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,spotify:track:3APdIdF8H0jsxSuGOqXedS,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692368144,FALSE
2023-08-18 14:15,647,Desi Girl,Vishal-Shekhar,Dostana (Original Motion Picture Soundtrack),spotify:track:3Qpk2qHree1RTH5lZaKnEK,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692368146,FALSE
2023-08-18 14:15,434,Tera Hone Laga Hoon,Atif Aslam,Ajab Prem Ki Ghazab Kahani,spotify:track:0dLbrlAVPPjpPqnYfmJsWk,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692368147,FALSE
2023-08-18 14:15,1107,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:18YHbIhrleUkKKj2DvEp79,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1692368148,FALSE
2023-08-18 14:16,575,Tumse Milke Dil Ka,Sonu Nigam,Main Hoon Na,spotify:track:1ax8ZuwRVkSdzzsIqyCNWQ,fwdbtn,endplay,FALSE,TRUE,FALSE,1692368150,FALSE
2023-08-18 14:20,6220,Roop Tera Mastana,Sanam,Roop Tera Mastana - Sanam,spotify:track:3UQU1xGAfYokAofQ4KzJeN,trackdone,endplay,FALSE,TRUE,FALSE,1692368396,FALSE
2023-08-18 14:20,231653,Mere Sapnon Ki Rani Kab Aayege Tu,Sanam,Mere Sapnon Ki Rani Kab Aayege Tu - Sanam,spotify:track:3EeC1BTkbzslVjW4assPdu,playbtn,trackdone,FALSE,FALSE,FALSE,1692368169,FALSE
2023-08-18 14:23,197759,Gulabi Aankhen,Sanam,Universally SANAM,spotify:track:1ccZZf0IQi5y0bHMl2aGDF,clickrow,trackdone,TRUE,FALSE,FALSE,1692368428,FALSE
2023-08-18 14:26,203785,Likhe Jo Khat Tujhe,Sanam,Sanam - Likhe Jo Khat Tujhe,spotify:track:5Mv7UmRWMUyQrOULQk3f39,trackdone,trackdone,TRUE,FALSE,FALSE,1692368616,FALSE
2023-08-18 14:30,194911,Mere Mehboob Qayamat Hogi - Lofi,Sachin Gupta,Sleep Lofi Hits,spotify:track:4zDiOF1rOEjx9rG7yboF0v,trackdone,trackdone,TRUE,FALSE,FALSE,1692368808,FALSE
2023-08-18 14:32,186737,Aap Ki Nazron Ne Samjha,Sanam,Aap Ki Nazron Ne Samjha - Sanam,spotify:track:2Q6Eo7zJ3woi7oVUkfDt1W,trackdone,trackdone,TRUE,FALSE,FALSE,1692368991,FALSE
2023-08-18 14:36,209977,Chala Jata Hoon,Sanam,Sanam - Chala Jata Hoon,spotify:track:3CBMwkKMZfTGQpue0BJViv,trackdone,trackdone,TRUE,FALSE,FALSE,1692369166,FALSE
2023-08-18 14:38,155206,Likhe Jo Khat Tujhe - Lofi,Sachin Gupta,Sleep Lofi Hits,spotify:track:16e0MViSuZfCOYssAAgJIU,trackdone,trackdone,TRUE,FALSE,FALSE,1692369364,FALSE
2023-08-18 14:38,18851,Ek Pyar Ka Nagma Hai,Sanam,Ek Pyar Ka Nagma Hai - Sanam,spotify:track:6dkoeiIuVDJXgpWA03BHNL,trackdone,fwdbtn,TRUE,TRUE,FALSE,1692369507,FALSE
2023-08-18 14:38,1273,Mere Mehboob Qayamat Hogi,Sanam,Mere Mehboob Qayamat Hogi - Sanam,spotify:track:3MPHub8AYXBHMEqJa4yrGc,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692369527,FALSE
2023-08-18 14:42,200689,Hai Apna Dil To Aawara,Sanam,Hai Apna Dil To Aawara - Sanam,spotify:track:0gWQyG8QoBmB3HmvGugBWH,fwdbtn,trackdone,TRUE,FALSE,FALSE,1692369529,FALSE
2023-08-18 14:45,208943,Yeh Raaten Yeh Mausam,Sanam,Yeh Raaten Yeh Mausam - Sanam And Simran Shgal,spotify:track:1ApfHqjOoBmJZ0SjdjzVyA,trackdone,trackdone,TRUE,FALSE,FALSE,1692369716,FALSE
2023-08-18 14:47,135548,Main Hoon,Sanam,Main Hoon,spotify:track:6jTL6ZjxSH12hS9Djhlm9r,trackdone,fwdbtn,TRUE,TRUE,FALSE,1692369913,FALSE
2023-08-18 14:47,1997,Yeh Raat Bheegi Bheegi,Sanam,Yeh Raat Bheegi Bheegi,spotify:track:6O4sY51NvytQFRAGraqajN,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692370050,FALSE
2023-08-18 14:47,2039,Lag Ja Gale,Sanam,Lag Ja Gale - Sanam,spotify:track:733B0eINqwUqzV49kNRPPA,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692370052,FALSE
2023-08-18 14:47,0,Yeh Vaada Raha,Sanam,Universally SANAM,spotify:track:7GxI9WBkFdyI7VbkqDj605,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1692370055,FALSE
